1,15:07:55.909,491.234667835,8.18724446391666666666
2,15:17:19.191,444.819495214,7.41365825356666666666
3,15:25:54.069,438.063578134,7.30105963556666666666
4,15:34:20.583,448.071259137,7.46785431895000000000
5,15:43:00.930,464.764797868,7.74607996446666666666
6,15:51:55.690,452.936045765,7.54893409608333333333
7,16:00:37.852,484.210945310,8.07018242183333333333
8,16:09:51.446,451.385718576,7.52309530960000000000
9,16:18:32.604,448.280035606,7.47133392676666666666
10,16:27:10.958,477.893433191,7.96489055318333333333
