1,08:03:51.022,206.158666494,3.43597777490000000000
2,08:08:30.765,193.574793140,3.22624655233333333333
3,08:12:56.135,174.596869977,2.90994783295000000000
4,08:17:00.120,175.482762235,2.92471270391666666666
5,08:21:08.371,174.380192122,2.90633653536666666666
6,08:25:14.531,176.892808933,2.94821348221666666666
7,08:29:24.523,174.009380363,2.90015633938333333333
8,08:33:33.135,174.165336246,2.90275560410000000000
9,08:37:43.692,178.042436827,2.96737394711666666666
10,08:41:53.751,183.709809183,3.06183015305000000000
