1,15:54:46.632,1288.462361775,21.47437269625000000000
2,16:17:47.031,1203.331623926,20.05552706543333333333
3,16:39:06.817,1331.296819234,22.18828032056666666666
4,17:02:36.865,1174.355997619,19.57259996031666666666
5,17:23:27.225,1210.501839449,20.17503065748333333333
6,17:44:55.672,1251.734341604,20.86223902673333333333
7,18:07:05.847,1243.695052150,20.72825086916666666666
8,18:29:06.571,1232.642220370,20.54403700616666666666
9,18:50:56.569,1271.435600128,21.19059333546666666666
10,19:13:26.508,1357.993313190,22.63322188650000000000
