1,07:16:05.963,406.924480258,6.78207467096666666666
2,07:23:31.429,389.281978078,6.48803296796666666666
3,07:30:38.980,386.437211835,6.44062019725000000000
4,07:37:43.909,387.577432821,6.45962388035000000000
5,07:44:48.643,393.833524033,6.56389206721666666666
6,07:52:00.803,420.641156303,7.01068593838333333333
7,07:59:39.395,390.107040311,6.50178400518333333333
8,08:06:47.460,389.553918670,6.49256531116666666666
9,08:13:54.531,388.406635993,6.47344393321666666666
10,08:21:00.997,399.384960090,6.65641600150000000000
