1,07:43:26.738,163.096802381,2.71828003968333333333
2,07:46:47.594,160.067791229,2.66779652048333333333
3,07:50:07.786,161.968623957,2.69947706595000000000
4,07:53:27.403,165.726927652,2.76211546086666666666
5,07:56:52.801,163.088603485,2.71814339141666666666
6,08:00:15.657,162.868760202,2.71447933670000000000
7,08:03:36.232,159.548033563,2.65913389271666666666
8,08:06:53.416,154.788856633,2.57981427721666666666
9,08:10:09.130,166.105676675,2.76842794458333333333
10,08:13:32.874,161.982284967,2.69970474945000000000
